2.834777,0
2.884089,0.000563633
2.924074,0.002518147
2.934102,0.004039824
2.942581,0.004747025
2.95901,0.006207944
3.027695,0.01378904
3.07718,0.021117625
3.115493,0.028453722
3.146591,0.036071015
3.172553,0.043635698
3.19738,0.051420554
3.219951,0.058770596
3.242916,0.066520698
3.266454,0.074796519
3.284498,0.081411865
3.30417,0.088942735
3.322724,0.09640289
3.340192,0.103811901
3.356967,0.111351077
3.372389,0.118739602
3.387396,0.12645242
3.400975,0.133996103
3.413136,0.141333353
3.424591,0.148885356
3.434994,0.156441589
3.443933,0.163634538
3.452412,0.171250312
3.459869,0.178788076
3.466293,0.186128676
3.472013,0.193527244
3.477035,0.200897313
3.485655,0.216226535
3.492334,0.231521506
3.497603,0.246776675
3.503548,0.269030023
3.509393,0.298786222
3.514719,0.336162624
3.520106,0.38899775
3.525479,0.464234289
3.530678,0.568815297
3.535861,0.718779015
3.540927,0.929041125
3.545964,1.225486696
3.551032,1.637639766
3.55607,2.184451954
3.561096,2.879576093
3.565489,3.614752176
3.569261,4.344455938
3.572666,5.07832282
3.575769,5.809465728
3.578655,6.540720249
3.581367,7.272702915
3.583945,8.007817382
3.586384,8.736663465
3.588711,9.46571319
3.590953,10.19591272
3.593125,10.92616722
3.595237,11.65821822
3.597286,12.38861321
3.599298,13.11866135
3.601258,13.85012181
3.603174,14.58243394
3.605051,15.31184189
3.6069,16.04279998
3.60874,16.77468801
3.610544,17.5054852
3.612328,18.23602217
3.614099,18.96768408
3.615855,19.70025542
3.617592,20.4300636
3.619331,21.16319251
3.621057,21.89489443
3.622773,22.62628704
3.624487,23.35996988
3.626195,24.09127897
3.627902,24.82249791
3.6296,25.55461938
3.631299,26.28741619
3.632998,27.02127673
3.634708,27.75615393
3.636406,28.48951447
3.638106,29.22153683
3.639811,29.95758883
3.641509,30.68693369
3.6432,31.41735905
3.644893,32.15129728
3.646598,32.8872891
3.648293,33.62030891
3.649991,34.35633893
3.65169,35.09193487
3.65338,35.82185604
3.655075,36.55713683
3.656752,37.28610752
3.658447,38.01993115
3.66013,38.75137972
3.661818,39.4828185
3.663502,40.21629602
3.665182,40.94962268
3.666854,41.67917736
3.668525,42.41347515
3.670191,43.14400623
3.671854,43.87600388
3.673522,44.61055475
3.675186,45.34582514
3.676834,46.07947719
3.678485,46.81276955
3.680131,47.54767591
3.681763,48.28109577
3.683384,49.01003489
3.684993,49.74150563
3.68661,50.47603052
3.688212,51.21121858
3.689802,51.94267362
3.691384,52.67423112
3.692953,53.40585203
3.694508,54.13467035
3.696056,54.86621272
3.697593,55.59541751
3.699123,56.32592559
3.70064,57.05875519
3.702142,57.79134078
3.70365,58.52781482
3.705143,59.26210967
3.706624,59.99626218
3.708094,60.73095239
3.709557,61.46562795
3.71099,62.1947733
3.712436,62.93064998
3.713857,63.6601744
3.715273,64.39280716
3.716675,65.12217971
3.718069,65.85412578
3.71946,66.58873477
3.720837,67.32273085
3.722206,68.05352443
3.723578,68.78873293
3.724933,69.5242809
3.726284,70.25643243
3.72763,70.99133886
3.728974,71.72566686
3.730304,72.45649517
3.731632,73.18744895
3.732955,73.91795514
3.73428,74.65204493
3.735603,75.38500806
3.736928,76.12093133
3.738238,76.85419391
3.739559,77.58813685
3.740871,78.31736432
3.742198,79.0524806
3.743508,79.78128692
3.744831,80.5157944
3.746152,81.2458902
3.747487,81.98091659
3.748827,82.71412978
3.750179,83.45037949
3.751528,84.18290576
3.752888,84.91798889
3.754257,85.65139051
3.755629,86.38190718
3.757019,87.11529538
3.758419,87.84819857
3.759834,88.57933917
3.76127,89.31489525
3.762704,90.0466686
3.764168,90.7816118
3.765645,91.51203755
3.767143,92.24414644
3.76866,92.97680798
3.770207,93.70961849
3.771769,94.44388182
3.773366,95.17856483
3.774995,95.91386054
3.776638,96.64552909
3.778319,97.37725835
3.780035,98.11249626
3.781784,98.84577892
3.783568,99.57888958
3.785393,100.3128903
3.787257,101.0472167
3.789171,101.7832562
3.791124,102.5172404
3.793121,103.2507693
3.795156,103.9823914
3.797248,104.7159857
3.799389,105.4496607
3.801589,106.1841349
3.803841,106.9178589
3.806149,107.6516616
3.808516,108.3877887
3.810943,109.1216361
3.813412,109.8507427
3.815941,110.5795719
3.818533,111.3096757
3.821188,112.0385619
3.823922,112.7722619
3.826704,113.501194
3.829571,114.237297
3.832481,114.9666941
3.835459,115.6973121
3.838523,116.4327505
3.841637,117.1650002
3.844829,117.900199
3.848065,118.6324633
3.851367,119.3640713
3.854724,120.0978924
3.858153,120.8310828
3.861631,121.5650491
3.865175,122.299343
3.868768,123.0341316
3.87238,123.7629789
3.876049,124.4919888
3.879784,125.2275016
3.883566,125.9624047
3.887383,126.6958634
3.891246,127.4315301
3.895144,128.1658874
3.899069,128.8988591
3.90302,129.6316062
3.907011,130.3657252
3.911017,131.098426
3.915052,131.831251
3.919109,132.5633796
3.923168,133.2928913
3.927272,134.0269651
3.931361,134.7562676
3.93548,135.4880035
3.93963,136.222546
3.943794,136.9583314
3.947938,137.6885785
3.952096,138.4205204
3.956253,139.149721
3.96043,139.8817336
3.964607,140.6131293
3.96878,141.342862
3.972979,142.0763652
3.977193,142.8111189
3.98138,143.5404649
3.98561,144.2763736
3.989826,145.0085552
3.994059,145.7434818
3.998289,146.4763234
4.002533,147.2110865
4.006762,147.9412662
4.01102,148.6750573
4.015288,149.409003
4.019549,150.1396974
4.02383,150.873911
4.028135,151.6082233
4.032436,152.3408314
4.036765,153.0754293
4.041109,153.809909
4.045428,154.5388779
4.049784,155.2694128
4.05414,155.9990804
4.058548,156.7331111
4.062955,157.4640215
4.067388,158.1952352
4.07186,158.9308247
4.076346,159.6655977
4.080847,160.3988657
4.085354,161.12993
4.089901,161.8644536
4.094476,162.5998932
4.099054,163.3321552
4.103657,164.0647736
4.108276,164.7970803
4.112912,165.5282447
4.11757,166.2605289
4.122272,166.994854
4.126978,167.7275034
4.131712,168.4633568
4.13644,169.1946721
4.141203,169.9279673
4.14595,170.6581154
4.150716,171.3883565
4.155513,172.1210781
4.160326,172.8546839
4.16512,173.583511
4.169931,174.3140565
4.174775,175.0489387
4.179627,175.7827065
4.184471,176.5158285
4.189319,177.2492629
4.194152,177.979321
4.19901,178.7130746
4.203879,179.4491279
4.208725,180.1812167
4.21357,180.9134684
4.218411,181.6466961
4.22322,182.3757307
4.228033,183.1059411
4.23288,183.8418955
4.237685,184.5724374
4.242483,185.3013714
4.247284,186.0304984
4.25208,186.759736
4.256936,187.4958131
4.261772,188.2269078
4.266638,188.9592244
4.271528,189.6906058
4.276481,190.4259499
4.281448,191.1577536
4.286468,191.8880521
4.291508,192.613016
4.296542,193.3278381
4.301563,194.0305719
4.306586,194.7242905
4.311606,195.4058586
4.316645,196.0790674
4.321655,196.7375937
4.32668,197.387484
4.331681,198.0248752
4.336687,198.6533571
4.341701,199.2726529
4.346721,199.884228
4.351743,200.4864307
4.356769,201.081282
4.361832,201.6721073
4.366845,202.2495938
4.371877,202.8232187
4.376905,203.3899466
4.381966,203.9534419
4.387009,204.5092647
4.392041,205.0586565
4.397043,205.6004313
4.40208,206.1407674
4.407097,206.6758326
4.412106,207.2062062
4.417139,207.7363257
4.42219,208.265467
4.427217,208.7900895
4.432221,209.3114372
4.437256,209.8336726
4.442301,210.3566924
4.447342,210.8791318
4.452373,211.400517
4.45739,211.9215196
4.462401,212.4417197
4.467435,212.9652383
4.472464,213.4888789
4.477472,214.0128975
4.482542,214.5431157
4.487589,215.0733226
4.492599,215.6026463
4.497618,216.1341564
4.502678,216.6710628
4.507719,217.20689
4.512776,217.7451295
4.517793,218.2800014
4.522849,218.8202906
4.527872,219.3578164
4.532887,219.8944242
4.537888,220.4314448
4.542941,220.9761372
4.547975,221.5201902
4.552982,222.064706
4.558037,222.6163311
4.563055,223.1695745
4.568094,223.7299407
4.573118,224.2958259
4.578147,224.8707447
4.58,225.0844952
