1.69974,0
0.885979,0.52138584
0.729731,1.04277168
0.670414,1.56415753
0.628062,2.0890426
0.592437,2.61042845
0.561534,3.13181429
0.534269,3.65320014
0.509878,4.17458598
0.487742,4.69597182
0.467581,5.2208569
0.449056,5.74224275
0.431864,6.26362859
0.415874,6.78501443
0.400885,7.30640028
0.38682,7.82778612
0.373583,8.34917197
0.361025,8.87055781
0.349196,9.39194365
0.337931,9.9133295
0.327217,10.43471534
0.317013,10.95960042
0.3073,11.48098626
0.297967,12.00237211
0.289071,12.52375795
0.280575,13.0451438
0.272418,13.57002887
0.264611,14.09141472
0.257134,14.61280056
0.249969,15.13768564
0.243121,15.65907148
0.236584,16.18045733
0.230403,16.70184317
0.224527,17.22322901
0.219051,17.74461486
0.209879,18.78738655
0.204085,20.35154408
0.199313,32.94878595
0.193829,40.67509429
0.188165,44.84268181
0.182486,47.97099687
0.176958,50.57442686
0.171267,53.18485531
0.166046,55.79178453
0.160574,58.39871375
0.154382,61.00564297
0.148638,63.60907296
0.142974,67.2622731
0.136975,70.39058816
0.130695,72.99751738
0.125287,76.12233325
0.120225,86.02866425
0.115046,93.84945195
0.112229,106.4466938
0.11086,119.0439357
0.10955,131.6411776
0.108145,144.2384194
0.106455,156.8356613
0.103836,169.4329032
0.098523,180.8788971
0.093505,185.5678704
0.088294,188.6926863
0.083178,191.2996155
0.07816,200.1561764
0.077514,212.7534182
0.077073,225.3506601
0.076671,237.947902
0.076149,250.5451438
0.075588,263.1423857
0.074967,275.7396276
0.074342,288.3368694
0.073636,300.9341113
0.072778,313.5313532
0.071533,326.128595
0.069204,338.7258369
0.063906,350.7667006
0.058815,357.02683
0.05367,361.2014159
0.048428,364.3332302
0.042853,366.9436587
0.037383,369.0292021
0.030857,371.1147454
0.025224,372.678903
0.018999,374.2430605
0.012391,375.807218
0.005768,377.3713756
0.003617,377.8927614
